Km,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,lgCconst,Cconst,lgCcat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,polym,Complexity,Vmax_log
0.7414,1,2.75,1.32,-0.2914,3.8,45.0,3,7.0,0.0,0.77815125,-0.698970004,0.2,-0.522878745,4.431363764,390.3,1.0,648.423,56.58281356,5.969305288,0.0,13.64973917,3.14e-07,0.0,-2.974537037,24.26546827,-1.108588435,57.80650822,-0.550041816,32.31734529,70.78474251,0.0,40.5,52.0,232.96,97.01848342,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.601921894,735.0,-4.809668301829708
0.0603,1,2.75,1.32,0.2136,3.8,45.0,3,7.0,-1.698970004,-1.096910013,-0.602059991,0.25,-0.522878745,3.528273777,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,140.62,141.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.744452065,0.0,-4.681936665037238
3.927,1,2.75,1.32,-0.3048,3.8,45.0,3,7.0,0.0,0.77815125,-0.698970004,0.2,-0.522878745,3.528273777,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,140.62,141.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.744452065,0.0,-4.7594507517174005
1.36,1,2.326,1.336,0.171,4.0,25.0,3,7.0,-3.0,0.301029996,3.0,1000.0,-1.397940009,3.973497309,30000.0,1.0,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,269.9201036,120.0,-3.563996464330104
0.2411,1,2.75,1.32,0.0486,3.6,37.0,3,5.0,-3.0,0.301029996,3.0,1000.0,-2.0,6.341830057,10000.0,0.2,106.121,0.0,26.42752786,1.75,5.88,1.05e-07,0.125,-0.125,0.0,0.0,0.0,-0.393990542,13.21376393,0.0,226.0,52.0,40.5,52.99,53.0,5.99273862,6.0,-0.39829863,0.037337328,-1.699066797,94.23205586,0.0,-3.1870866433571443
0.1277,1,2.54,1.51,1.69,3.6,37.0,3,6.6,-3.0,-0.045757491,3.0,1000.0,-2.0,3.341830057,192.12,0.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,140.62,141.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.744452065,0.0,-3.560667306169737
0.1037,1,2.55,0.7,-0.1226,3.6,37.0,3,6.6,-3.0,0.301029996,3.0,1000.0,-2.0,6.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.250263684430939
0.179,1,2.802,1.084,-0.103,4.0,34.0,1,5.6,-2.0,-0.397940009,0.698970004,5.0,-1.301029996,7.677698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.238072161579471
0.12,1,2.802,1.084,-0.103,4.0,33.0,1,6.0,-1.0,0.602059991,-1.301029996,0.05,-1.301029996,7.677698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.275724130399211
0.0558,1,2.6866,1.0848,-0.0704,4.0,34.0,1,7.0,-1.698970004,-0.698970004,1.0,10.0,0.477121255,8.602059991,1300000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,11696.53782,0.0,-4.020451625295905
0.0025,1,2.54,1.51,1.69,3.0,40.0,3,5.6,-3.0,-0.22184875,2.602059991,400.0,-2.0,4.632204133,66500.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,226.0,52.0,40.5,21.59,21.6,5.99273862,6.0,-0.39829863,0.037337328,-2.205048427,326.8873443,177.0,-4.205511953340831
0.525,1,2.44,1.397,-0.024,6.9,30.0,2,5.6,-0.698970004,0.079181246,-1.096910013,0.08,-2.744727495,4.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.367542707815276
0.0116,1,2.44,1.397,-0.024,6.9,30.0,2,6.0,-2.0,-0.920818754,0.079181246,1.2,-2.744727495,4.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.287350298372789
1.79,1,1.855,1.375,-0.365,4.0,35.0,3,0.0,-1.0,0.397940009,1.698970004,50.0,-2.455931956,3.321629909,2045.64,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,0.0,0.0,-3.3410351573355648
0.06,1,1.855,1.375,-0.365,4.0,35.0,3,0.0,-3.0,0.0,-0.096910013,0.8,-2.455931956,3.321629909,45.64,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,20.31,0.4,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432761,0.0,0.0,-3.87942606879415
0.38,1,1.83,1.4,-0.45,4.0,35.0,3,0.0,-1.0,0.397940009,1.698970004,50.0,-2.455931956,3.321629909,2045.64,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,0.0,0.0,-3.623423042943488
0.32,1,1.83,1.4,-0.45,4.0,35.0,3,0.0,-3.0,0.0,-0.096910013,0.8,-2.455931956,3.321629909,45.64,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,20.31,0.4,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432761,0.0,0.0,-3.3872161432802645
1.14,1,1.88,1.35,-0.28,4.0,35.0,3,0.0,-3.0,0.0,-0.096910013,0.8,-2.455931956,3.321629909,45.64,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,20.31,0.4,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432761,0.0,0.0,-4.764471553092451
8.4,1,2.761,1.137,-0.047,7.0,25.0,3,7.0,0.477121255,1.301029996,1.77815125,60.0,-1.22184875,4.632204133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,40.5,0.0,0.0,5.394814815,6.0,-0.397062581,0.054727625,0.0,0.0,0.0,-5.0655015487564325
4.51,1,2.28,1.35,0.6,4.0,40.0,3,0.0,-1.0,0.698970004,1.698970004,50.0,-1.207608311,4.960898691,45.64,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,20.31,0.4,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432761,0.0,0.0,-3.166916665821657
0.485,1,2.75,1.32,-0.0102,4.4,25.0,3,7.0,-1.0,0.146128036,3.0,1000.0,-2.522878745,6.528273777,182.22,0.2,182.222,0.0,0.0,0.0,3.722155383,4.069511909,1.263117284,-1.286358025,0.0,0.0,0.0,-0.480379935,0.0,0.0,226.0,52.0,40.5,74.6,0.1,5.99273862,6.0,-0.39829863,0.037337328,-2.072203903,0.999989024,0.0,-4.249491605148654
0.147,1,2.6324,1.3498,1.2,4.4,25.0,3,6.8,-1.0,0.146128036,3.0,1000.0,-2.522878745,6.528273777,182.22,0.2,182.222,0.0,0.0,0.0,3.722155383,4.069511909,1.263117284,-1.286358025,0.0,0.0,0.0,-0.480379935,0.0,0.0,226.0,52.0,40.5,74.6,0.1,5.99273862,6.0,-0.39829863,0.037337328,-2.072203903,0.999989024,0.0,-4.148130399270234
0.0411,1,2.22,1.225,0.6622,4.0,35.0,3,6.4,-3.0,-0.096910013,1.698970004,50.0,-1.0,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,-2.230981606,0.999983537,0.0,-3.897566294318664
15.81,1,2.22,1.225,-0.0276,4.0,35.0,3,6.6,0.698970004,2.0,-0.096910013,0.8,-1.0,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,-2.230981606,0.999983537,0.0,-3.761953896871205
0.173,1,2.75,1.32,-0.1226,4.0,25.0,3,7.0,-3.0,-0.096910013,3.0,1000.0,-1.698970004,4.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.4775557664936803
0.193,1,2.6052,1.1898,-0.1226,4.0,25.0,3,7.0,-3.0,-0.096910013,3.0,1000.0,-2.0,4.294091292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.764471553092451
4.88,1,2.33,0.928,-0.012,4.0,25.0,3,7.0,-0.22184875,0.204119983,0.698970004,5.0,-1.602059991,5.53529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.1555228242543185
0.227,1,2.33,0.928,-0.012,4.0,25.0,3,7.0,-1.22184875,-0.744727495,1.176091259,15.0,-1.602059991,5.53529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.406713932979543
0.948,1,2.057,1.3744,-0.012,4.0,25.0,3,0.0,-0.698970004,0.146128036,0.698970004,5.0,-1.602059991,9.237543738,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,40.46,-1.4,5.99273862,6.0,-0.39829863,0.037337328,-1.699066797,1.000032223,0.0,-3.508638306165728
0.241,1,2.245,1.525,-0.13,4.0,25.0,3,7.0,-1.0,-0.096910013,-0.397940009,0.4,-1.602059991,7.515449935,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,140.62,141.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.744452065,0.0,-4.293282217663242
0.347,1,2.245,1.525,-0.13,4.0,25.0,3,7.0,-0.22184875,1.301029996,-0.602059991,0.25,-1.602059991,7.515449935,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,140.62,141.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.744452065,0.0,-4.272458742971444
0.16,1,1.955,1.353,-0.012,4.0,45.0,2,1.0,-3.0,-0.346787486,-0.698970004,0.2,-3.522878745,5.042378598,166.13,0.2,166.132,24.26546827,11.12690298,0.0,3.04193048,3.006149834,0.083333333,-1.063019652,0.0,0.166666667,0.0,-0.477639246,0.0,35.39237126,226.0,52.0,40.5,74.6,2.0,5.99273862,6.0,-0.39829863,0.037337328,-1.942097043,0.999987961,0.0,-4.205511953340831
0.46,1,2.057,1.3744,-0.012,4.0,45.0,2,1.0,-3.0,-0.096910013,-0.698970004,0.2,-3.522878745,5.042378598,166.13,0.2,166.132,24.26546827,11.12690298,0.0,3.04193048,3.006149834,0.083333333,-1.063019652,0.0,0.166666667,0.0,-0.477639246,0.0,35.39237126,0.0,40.5,52.0,74.6,2.0,6.0,5.99273862,-0.254557431,-0.254557431,-1.942097043,0.999987961,0.0,-3.923359556329658
2.2,1,2.164,1.256,-0.03,4.2,32.0,3,4.0,-1.0,0.079181246,1.176091259,15.0,0.301029996,3.237543738,267.49,0.2,549.969,70.75297264,0.0,5.399846115,39.05486652,0.0,0.331506779,-0.664233856,0.0,5.473640837,6.420821623,-0.48123039,19.38639965,24.30408043,226.0,52.0,40.5,63.32,63.3,5.99273862,6.0,-0.39829863,0.037337328,-1.991144651,0.486372868,0.0,-0.4089353929735008
0.07,1,2.164,1.256,-0.03,4.2,32.0,3,4.0,-2.0,-0.301029996,1.176091259,15.0,0.301029996,3.237543738,267.49,0.2,549.969,70.75297264,0.0,5.399846115,39.05486652,0.0,0.331506779,-0.664233856,0.0,5.473640837,6.420821623,-0.48123039,19.38639965,24.30408043,0.0,40.5,52.0,63.32,63.3,6.0,5.99273862,-0.254557431,-0.254557431,-1.991144651,0.486372868,0.0,-2.2518119729938
0.045,1,2.54,1.51,1.69,4.0,40.0,3,2.8,-0.698970004,-0.15490196,-1.0,0.1,-0.301029996,0.903089987,50000.0,1.0,173.393,0.0,0.0,0.0,2.419322814,3.257586161,0.946759259,-1.058641975,0.0,0.0,0.0,-0.479509126,0.0,0.0,226.0,52.0,40.5,37.3,1.3,5.99273862,6.0,-0.39829863,0.037337328,-1.839346873,288.3622753,64.0,-5.157390760389438
0.164,1,2.54,1.51,1.69,4.0,40.0,3,1.4,-1.698970004,-0.698970004,-1.698970004,0.02,-0.301029996,0.903089987,50000.0,1.0,173.393,0.0,0.0,0.0,2.419322814,3.257586161,0.946759259,-1.058641975,0.0,0.0,0.0,-0.479509126,0.0,0.0,0.0,40.5,52.0,37.3,1.3,6.0,5.99273862,-0.254557431,-0.254557431,-1.839346873,288.3622753,64.0,-5.046240308266771
0.025,1,2.75,1.32,0.658,4.0,25.0,3,7.0,-2.0,-1.045757491,-0.698970004,0.2,-0.522878745,6.0,360.31,0.2,618.381,0.0,5.969305288,0.0,76.47869497,-1.38e-08,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-2.0,0.0,0.0,226.0,52.0,40.5,394.18,6.5,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.582666673,18.0,-4.026410376572743
0.811,1,2.75,1.32,0.83,4.0,25.0,3,7.0,-0.698970004,0.954242509,-0.698970004,0.2,-0.522878745,6.0,360.31,0.2,618.381,0.0,5.969305288,0.0,76.47869497,-1.38e-08,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-2.0,0.0,0.0,0.0,40.5,52.0,394.18,6.5,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.582666673,18.0,-4.289036881004725
1.83,1,2.507,1.4,-0.04,4.0,40.0,2,6.0,-0.698970004,0.301029996,-0.920818754,0.12,-2.494850022,5.352182518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.3655227298392685
0.24,1,2.507,1.4,-0.04,4.0,40.0,2,5.8,-1.0,0.0,0.0,1.0,-2.494850022,5.352182518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.3448615651886175
0.467,1,2.507,1.4,-0.04,4.0,40.0,2,6.8,-0.698970004,0.301029996,-0.920818754,0.12,-2.494850022,5.602059991,651.94,1.0,616.499,57.74916817,22.77571198,15.88629314,12.41439833,4.23e-06,0.0,-0.898259858,12.15204021,12.61806435,23.98785231,-0.657364533,61.62800807,94.6048978,226.0,52.0,40.5,128.58,102.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,1.057487522,1010.0,-4.1904402853647325
0.926,1,2.507,1.4,-0.04,4.0,40.0,2,6.2,-1.0,0.0,0.0,1.0,-2.494850022,5.602059991,651.94,1.0,616.499,57.74916817,22.77571198,15.88629314,12.41439833,4.23e-06,0.0,-0.898259858,12.15204021,12.61806435,23.98785231,-0.657364533,61.62800807,94.6048978,0.0,40.5,52.0,128.58,102.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,1.057487522,1010.0,-4.590066876668706
0.41,1,2.44,1.397,-0.024,4.0,20.0,2,6.0,-1.301029996,-0.301029996,1.812913357,65.0,-1.698970004,5.602059991,12.414,1.0,67.091,12.13273414,0.0,0.0,0.930799196,3.125,1.875,1.875,0.0,0.0,12.39368714,-0.367636713,0.0,24.52642128,226.0,52.0,40.5,15.79,0.7,5.99273862,6.0,-0.39829863,0.037337328,-1.485848306,0.0,22.0,-3.3242216583259148
12.8,1,2.44,1.397,-0.024,4.0,20.0,2,6.0,-1.0,1.301029996,-1.0,0.1,-1.698970004,5.602059991,12.414,1.0,67.091,12.13273414,0.0,0.0,0.930799196,3.125,1.875,1.875,0.0,0.0,12.39368714,-0.367636713,0.0,24.52642128,0.0,40.5,52.0,15.79,0.7,6.0,5.99273862,-0.254557431,-0.254557431,-1.485848306,0.0,22.0,-3.821023052706831
0.0603,1,2.75,1.32,0.2348,3.8,30.0,3,7.0,-2.0,-1.0,-0.602059991,0.25,-0.570651527,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.681936665037238
3.927,1,2.75,1.32,0.3666,3.8,37.0,3,7.0,0.0,0.77815125,-0.301029996,0.5,-0.570651527,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.719421629631924
0.439,1,2.75,1.32,0.0028,3.8,33.0,3,7.0,-2.0,-1.0,-0.602059991,0.25,-0.570651527,6.0,360.31,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,140.62,141.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,1.396176991,0.0,-4.7594507517174005
0.919,1,2.75,1.32,-0.2474,3.8,35.0,3,7.0,0.0,0.77815125,-0.301029996,0.5,-0.570651527,6.0,360.31,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,140.62,141.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,1.396176991,0.0,-4.966576244513051
3.46,1,2.1058,1.3806,0.3342,5.0,25.0,1,7.0,-1.301029996,-0.301029996,-1.0,0.1,-1.0,9.681241237,203.826,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.77,60.8,5.99273862,6.0,-0.39829863,0.037337328,-2.048432766,0.0,0.0,-4.642065152999546
15.158,1,2.507,1.4,-0.04,4.0,20.0,2,5.8,0.301029996,0.84509804,1.0,10.0,-1.468521083,5.413634997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.1855526214775125
0.805,1,2.507,1.4,-0.04,4.0,20.0,2,6.8,0.477121255,0.740362689,2.176091259,150.0,-1.468521083,5.413634997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.657577319177794
0.093,1,3.12,1.128,0.038,4.0,40.0,2,3.0,-2.0,1.0,0.698970004,5.0,-1.27572413,5.380211242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.517126416391246
0.301,1,2.28,1.35,1.2,4.0,40.0,3,5.8,-2.0,1.0,0.698970004,5.0,-1.27572413,0.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.371611069949688
6.1,1,2.28,1.35,1.2,4.0,40.0,3,5.8,-1.0,1.079181246,-0.096910013,0.8,-1.27572413,0.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.442492798094342
0.296,1,2.6236,1.3148,0.619,4.0,40.0,2,5.8,-2.0,1.0,0.698970004,5.0,-1.568636236,5.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.370590400897281
5.9,1,2.6722,1.2988,0.619,4.0,40.0,2,5.8,-1.0,1.079181246,-0.096910013,0.8,-1.568636236,5.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.440093374963888
3.2,1,2.6722,1.2988,0.619,4.0,40.0,2,5.8,-1.0,1.079181246,-0.096910013,0.8,-1.568636236,5.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.421360790031928
0.8246,1,2.44,1.397,-0.024,4.0,45.0,2,6.0,-1.0,0.204119983,1.0,10.0,-1.096910013,5.954242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.935542010773082
2.0828,1,2.44,1.397,-0.024,4.0,45.0,2,6.0,-0.096910013,1.10720997,-0.096910013,0.8,-1.096910013,5.954242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.869666231504994
0.7916,1,2.579,1.3106,-0.024,4.0,45.0,2,6.0,-1.0,0.204119983,1.0,10.0,-1.096910013,5.954242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.7447274948966935
0.4459,1,2.579,1.3106,-0.024,4.0,45.0,2,6.0,-0.096910013,1.10720997,-0.096910013,0.8,-1.096910013,5.954242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.361510743045363
0.213,1,2.5138,1.363,0.459,4.5,36.0,1,7.0,-2.0,-0.045757491,2.292256071,196.0,-1.0,4.304490528,1000.0,1.0,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32e-07,0.598052721,-2.782531652,0.0,0.0,13.34455882,-0.477260862,20.13750113,12.65495579,226.0,52.0,40.5,189.31,63.3,5.99273862,6.0,-0.39829863,0.037337328,-2.441399163,1.650682557,10.0,-4.261219441515631
0.237,1,2.055,1.375,0.375,4.5,37.0,1,7.0,-2.0,-0.045757491,2.292256071,196.0,-1.494850022,2.748188027,1000.0,1.0,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32e-07,0.598052721,-2.782531652,0.0,0.0,13.34455882,-0.477260862,20.13750113,12.65495579,226.0,52.0,40.5,189.31,63.3,5.99273862,6.0,-0.39829863,0.037337328,-2.441399163,1.650682557,10.0,-4.220403508742176
0.269,1,2.75,1.32,0.459,4.5,39.0,3,7.0,-2.0,-0.045757491,2.292256071,196.0,-1.167491087,3.237543738,1000.0,1.0,635.792,32.10410811,31.96645311,4.514824984,25.10577508,7.64e-07,0.331506779,-2.782531652,0.0,0.0,19.76538045,-0.48123039,32.97914437,12.15204021,226.0,52.0,40.5,226.61,101.6452522,5.99273862,6.0,-0.39829863,0.037337328,-2.441399186,1.572841432,10.0,-4.348721986001856
