Km,Vmax,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,XLogP,MaxEStateIndex.1,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,Complexity,Vmax_log
0.379,0.000391,1,2.636,0.778,0.068,4.5,25.0,3,3.0,-1.301029996,-0.096910013,0.05,0.8,-0.096910013,0.8,-1.22184875,0.06,6.528273777,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-3.4078232426041333
0.127,2e-05,1,2.28,1.35,1.2,4.0,35.0,3,7.0,-1.204119983,-0.301029996,0.0625,0.5,0.0,1.0,-0.148945499,4.31,1.930358029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.698970004336019
1.14,3.1e-05,1,2.28,1.35,1.2,4.0,35.0,3,7.0,-0.602059991,1.0,0.25,10.0,-0.602059991,0.25,-0.913006422,4.0642,1.930358029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.508638306165727
0.738,0.0185,1,2.923,1.094,-0.071,4.0,25.0,1,3.0,-3.0,-0.096910013,0.001,0.8,0.35563025,21.612,-0.364781748,4.2,5.494850022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-1.7328282715969865
0.232,0.0129,1,2.923,1.094,-0.071,4.0,25.0,1,3.0,-3.0,0.84509804,0.001,7.0,0.342991622,20.236,-0.245242711,4.2966,5.494850022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-1.889410289700751
0.096,0.000412,1,2.2,1.3,0.85,4.0,55.0,3,6.0,-1.187086643,-0.886056648,0.065,0.13,-0.602059991,0.25,-1.32330639,0.0475,0.691346764,192.12,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,211.0,-3.385102783966865
3.88,0.000565,1,2.2,1.3,0.85,4.0,55.0,3,6.0,0.698970004,1.255272505,5.0,18.0,-0.522878745,0.3,-1.32330639,0.0475,0.691346764,192.12,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,211.0,-3.2479515521805613
0.69,0.0001687,1,2.6654,1.2284,0.279,4.0,35.0,1,7.0,-1.0,0.079181246,0.1,1.2,-1.22184875,0.06,-0.602059991,0.25,5.917337431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.7728849174108743
0.087,0.0003218,1,2.518,1.2736,0.279,4.0,35.0,1,7.0,-1.301029996,0.0,0.05,1.0,-0.080921908,0.83,-0.602059991,0.25,5.917337431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.492413960236989
0.071,2.29e-05,1,2.6654,1.2284,0.45,6.0,30.0,3,7.0,-1.698970004,-1.0,0.02,0.1,0.301029996,2.0,1.301029996,20.0,0.691346764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.640164517660112
0.969,1.79e-05,1,2.4726,1.3176,0.45,6.0,30.0,3,7.0,-2.0,0.602059991,0.01,4.0,-1.0,0.1,1.301029996,20.0,0.691346764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.747146969020107
0.0603,0.000134,1,2.2,1.3,0.45,4.0,22.0,3,7.0,-2.0,-0.22184875,0.01,0.6,0.301029996,2.0,-0.777631136,0.222,1.840055884,55000.0,1.0,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,120.0,-3.872895201635192
0.047,0.00038,1,2.2,0.73,0.83,4.0,22.0,3,7.0,-2.0,-0.22184875,0.01,0.6,0.301029996,2.0,-0.777631136,0.222,2.244564081,55000.0,1.0,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,120.0,-3.42021640338319
0.0044,2.5e-05,1,2.54,1.51,1.69,3.0,25.0,3,7.0,-1.357829327,-1.0,0.0,0.1,-0.849975494,0.222,-0.878081285,30.39458,3.528273777,192.12,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,211.0,-4.6020599913279625
2.02,0.00115,1,2.28,1.35,1.2,4.0,30.0,3,7.0,-1.744727495,-0.447331784,0.018,0.357,2.477121255,300.0,-0.827918366,0.24404868,1.519515097,70000.0,1.0,43.069,0.0,0.0,2.5,0.206165084,2.25,1.25,1.25,0.0,0.0,13.08951281,-0.314205753,0.0,0.0,226.0,52.0,40.5,-0.4,5.99273862,-0.39829863,0.037337328,-1.21429036,10.0,-2.939302159646388
0.232,4.56e-05,1,2.44,1.397,-0.024,4.0,25.0,3,5.6,-0.301029996,0.301029996,0.5,2.0,1.0,10.0,-2.0,0.01,2.096910013,58000.0,1.0,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,120.0,-4.341035157335565
0.366,4.76e-05,1,2.44,1.397,-0.024,4.0,25.0,3,7.0,0.301029996,1.096910013,2.0,12.5,0.0,1.0,-2.0,0.01,2.096910013,58000.0,1.0,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,120.0,-4.3223930472795065
0.176,8.6e-05,1,2.6194,1.2546,-0.37,4.0,40.0,3,7.0,-1.0,0.0,0.1,1.0,2.0,100.0,-1.0,0.1,2.632114038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.0655015487564325
0.048,3.7e-06,1,2.807,1.088,-0.293,4.0,50.0,3,4.0,-3.0,-0.096910013,0.001,0.8,1.301029996,20.0,0.0,1.0,5.049218023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.431798275933005
2.79,4.8e-06,1,2.807,1.088,-0.293,4.0,50.0,3,4.0,0.698970004,2.0,5.0,100.0,-0.096910013,0.8,0.0,1.0,5.049218023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.318758762624412
0.083,2.75e-05,1,2.52,1.0754,0.039,4.0,50.0,3,6.4,-3.0,-0.096910013,0.001,0.8,1.301029996,20.0,0.0,1.0,5.397940009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.560667306169737
4.96,3.08e-05,1,2.3772,1.1596,0.039,4.0,50.0,3,6.4,0.698970004,2.0,5.0,100.0,-0.096910013,0.8,0.0,1.0,5.397940009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.511449283499556
0.074,0.0001,1,2.29,1.065,0.371,4.0,50.0,3,7.0,-3.0,-0.096910013,0.001,0.8,1.301029996,20.0,0.0,1.0,5.53529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.0
10.29,7.84e-05,1,2.29,1.065,0.371,4.0,50.0,3,7.0,0.698970004,2.0,5.0,100.0,-0.096910013,0.8,0.0,1.0,5.53529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.105683937315562
0.034,6.61e-05,1,2.29,1.065,0.371,4.0,50.0,3,7.0,-3.0,-0.096910013,0.001,0.8,1.301029996,20.0,0.0,1.0,3.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.179798540514359
9.27,5.56e-05,1,2.29,1.065,0.371,4.0,50.0,3,7.0,0.698970004,2.0,5.0,100.0,-0.096910013,0.8,0.0,1.0,3.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.254925208417943
0.091,7.26e-05,1,2.29,1.065,0.371,4.0,50.0,3,7.0,-3.0,-0.096910013,0.001,0.8,1.301029996,20.0,0.0,1.0,3.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.139063379299906
11.71,5.67e-05,1,2.29,1.065,0.371,4.0,50.0,3,7.0,0.698970004,2.0,5.0,100.0,-0.096910013,0.8,0.0,1.0,3.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.246416941107094
0.06,4.1e-05,1,2.67,1.065,0.17,4.0,45.0,1,2.0,-2.0,-0.522878745,0.01,0.3,2.0,100.0,-1.602059991,0.025,7.033858717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,40.5,0.0,11.3319983,-0.744035145,0.211204803,0.0,0.0,-4.3872161432802645
14.8,6e-06,1,2.67,1.065,0.17,4.0,45.0,1,2.0,0.0,3.0,1.0,1000.0,-1.0,0.1,-1.602059991,0.025,7.033858717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.221848749616356
0.6,0.000179,1,2.617,1.2586,0.257,3.0,35.0,3,5.4,-3.0,-0.301029996,0.001,0.5,-0.397940009,0.4,-2.0,0.01,5.096910013,5000.0,1.0,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,226.0,52.0,40.5,-0.1,5.99273862,-0.39829863,0.037337328,-1.241764757,10.0,-3.7471469690201062
0.14,0.00012,1,2.617,1.2586,0.257,3.0,35.0,3,5.4,-3.0,0.698970004,0.001,5.0,-0.397940009,0.4,-2.0,0.01,5.096910013,5000.0,1.0,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,226.0,52.0,40.5,-0.1,5.99273862,-0.39829863,0.037337328,-1.241764757,10.0,-3.9208187539523753
0.02,0.000108,1,2.2,1.35,0.086,4.5,25.0,3,7.0,-3.0,-0.301029996,0.001,0.5,1.698970004,50.0,-3.204119983,0.000625,0.528273777,58000.0,1.0,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,120.0,-3.96657624451305
0.22,0.000558,1,2.28,1.35,1.2,4.0,37.0,3,7.0,-2.15490196,0.0,0.007,1.0,0.903089987,8.0,-0.823908741,0.15,0.81552482,440000.0,1.0,1152.384,112.9204435,37.5740477,7.307812377,37.83266664,3.312274144,0.004355277,-1.875705046,27.6949488,23.25038458,0.0,-0.507966645,6.9237372,29.82891977,226.0,52.0,40.5,-5.1,5.99273862,-0.39829863,0.037337328,-2.304416,0.0,-3.2533658010624213
0.236,6e-06,1,3.027,1.093,0.263,4.0,32.4,3,7.0,-1.301029996,-0.22184875,0.05,0.6,2.301029996,200.0,-3.0,0.001,1.806179974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.221848749616356
0.989,0.000303333,1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.001,2.0,0.301029996,2.0,-2.0,0.01,4.668907502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.5180803396455147
2.845,0.000281667,1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.001,2.0,0.301029996,2.0,-2.0,0.01,5.07058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.5502640318123078
0.431,0.000651667,1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.001,2.0,0.301029996,2.0,-2.0,0.01,5.84817002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.1859742708423187
0.19,0.000908333,1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.001,2.0,0.301029996,2.0,-2.0,0.01,6.668149413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.041754907481152
0.196,0.000933333,1,2.63,1.32,0.3934,7.0,25.0,3,4.0,-3.0,0.243038049,0.001,1.75,0.301029996,2.0,-2.0,0.01,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.029963378482643
1.16,0.0013,1,2.63,1.32,-0.0338,7.0,25.0,3,4.0,-3.0,0.698970004,0.001,5.0,0.0,1.0,-2.0,0.01,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-2.886056647693163
0.31,8.21e-05,1,2.81,1.063,0.016,4.0,35.0,3,3.0,-0.124938737,0.903089987,0.75,8.0,0.51851394,3.3,-2.431798276,0.0037,1.959637541,66500.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,62.0,52.0,40.5,21.6,5.394814815,-0.397062581,0.054727625,-2.205048427,177.0,-4.085656842880559
0.12,5.71e-05,1,2.81,1.063,0.016,4.0,35.0,3,3.0,-0.602059991,0.602059991,0.25,4.0,-0.769551079,0.17,-2.431798276,0.0037,1.959637541,66500.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,0.0,40.5,52.0,21.6,6.0,-0.254557431,-0.254557431,-2.205048427,177.0,-4.243363891754152
0.113,1.8e-05,1,2.516,1.495,1.645,7.0,25.0,3,7.0,-2.0,-1.0,0.01,0.1,0.397940009,2.5,-1.235435671,0.1351,3.193373968,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,335.0,70.0,40.5,141.0,0.0,0.0,0.0,0.0,0.0,-4.7447274948966935
0.436,6.64e-07,1,2.516,1.495,1.645,7.0,25.0,3,7.0,-1.0,0.0,0.1,1.0,-2.0,0.01,-1.557856057,0.07132,3.193373968,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,70.0,141.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-6.177831920631983
0.25,0.0001057,1,2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.602059991,0.1,4.0,0.0,1.0,-1.698970004,0.02,4.586750101,150000.0,0.2,93.557,0.0,0.0,3.9375,9.007600566,0.0,0.0,0.0,6.076020107,4.909722222,6.544756406,-0.327052285,0.0,12.65495579,226.0,52.0,40.5,26.0,5.99273862,-0.39829863,0.037337328,-1.606233206,0.0,-3.975925012692574
0.35,0.0001596,1,2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.903089987,0.1,8.0,0.0,1.0,-1.698970004,0.02,4.586750101,150000.0,0.2,93.557,0.0,0.0,3.9375,9.007600566,0.0,0.0,0.0,6.076020107,4.909722222,6.544756406,-0.327052285,0.0,12.65495579,0.0,40.5,52.0,26.0,6.0,-0.254557431,-0.254557431,-1.606233206,0.0,-3.7969671129852895
0.86,0.0003475,1,2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.903089987,0.1,8.0,0.0,1.0,-1.698970004,0.02,4.613457285,150000.0,0.2,93.557,0.0,0.0,3.9375,9.007600566,0.0,0.0,0.0,6.076020107,4.909722222,6.544756406,-0.327052285,0.0,12.65495579,0.0,40.5,52.0,26.0,6.0,-0.254557431,-0.254557431,-1.606233206,0.0,-3.4590451910738675
0.02,2.91e-05,1,2.4318,1.1424,1.2,4.5,37.0,3,5.8,-1.698970004,-1.031517051,0.02,0.093,0.301029996,2.0,-0.602486023,30.46426,4.288696261,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.536107011014093
0.016,1.76e-05,1,2.4318,1.1424,1.101,4.5,37.0,3,5.8,-2.0,-1.031517051,0.01,0.093,0.301029996,2.0,-0.602486023,30.46426,4.76035462,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.7544873321858505
0.01,1.29e-05,1,2.4618,1.0074,1.067,4.5,37.0,3,5.8,-2.0,-1.27572413,0.01,0.053,0.301029996,2.0,-0.602486023,30.46426,4.380211242,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.889410289700751
0.16,0.00225,1,2.264,1.35,-0.1044,5.0,25.0,3,7.0,-1.602059991,-0.301029996,0.025,0.5,-0.301029996,0.5,-2.431798276,0.0037,1.83835157,40000.0,1.0,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,120.0,-2.6478174818886377
0.75,0.00266,1,2.264,1.35,-0.1044,5.0,25.0,3,7.0,-3.0,0.079181246,0.001,1.2,-2.0,0.01,-2.431798276,0.0037,1.83835157,40000.0,1.0,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,0.0,40.5,52.0,60.8,6.0,-0.254557431,-0.254557431,-2.048432766,120.0,-2.575118363368933
0.29,3.9e-05,1,2.4404,1.1954,-0.29,4.0,37.0,3,7.0,-1.301029996,0.698970004,0.05,5.0,3.301029996,2000.0,-1.397940009,0.04,5.62518379,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.4089353929735005
0.0352,2.83e-05,1,2.532,1.3544,-0.07,3.5,40.0,3,4.0,-1.698970004,-0.522878745,0.02,0.3,-0.698970004,0.2,-1.920818754,0.012,6.496116357,72.498,1.0,82.106,6.9237372,0.0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0.0,12.39368714,-0.348825792,5.824404498,18.21809164,226.0,52.0,40.5,0.2,5.99273862,-0.39829863,0.037337328,-1.682965305,44.0,-4.548213564475709
0.134,2.91e-05,1,2.5448,1.3148,-0.07,3.5,40.0,3,4.6,-1.301029996,0.0,0.05,1.0,-1.0,0.1,-1.920818754,0.012,6.496116357,72.498,1.0,82.106,6.9237372,0.0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0.0,12.39368714,-0.348825792,5.824404498,18.21809164,0.0,40.5,52.0,0.2,6.0,-0.254557431,-0.254557431,-1.682965305,44.0,-4.536107011014093
0.112,4.7e-06,1,2.771,1.299,0.0782,3.5,40.0,3,7.0,-1.698970004,-0.522878745,0.02,0.3,-0.698970004,0.2,-1.920818754,0.012,5.165008357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.327902142064283
0.254,3.89e-06,1,2.771,1.299,-0.0252,3.5,40.0,3,7.0,-1.301029996,0.0,0.05,1.0,-1.0,0.1,-1.920818754,0.012,4.830284758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.410050398674292
0.307,0.00106,1,2.8098,1.1762,-0.01,4.6,25.0,3,6.0,-3.0,-0.045757491,0.001,0.9,2.799340549,630.0,-0.77457904,0.2934,3.063567897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.9746941347352296
0.16,1.15e-05,1,2.259,1.571,0.5566,6.78,34.6,3,7.0,-3.0,-0.096910013,0.001,0.8,0.079181246,1.2,-1.698970004,0.02,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65e-07,0.0,-1.00462963,0.0,4.939814815,5.752853607,-1.0,4.483030858,0.0,226.0,52.0,40.5,14.3736905,5.99273862,-0.39829863,0.037337328,-2.23098207,0.0,-4.939302159646388
1.158,2.17e-05,1,2.259,1.571,0.829,6.78,37.0,3,7.0,-3.0,0.255272505,0.001,1.8,-0.22184875,0.6,-1.698970004,0.02,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65e-07,0.0,-1.00462963,0.0,4.939814815,5.752853607,-1.0,4.483030858,0.0,0.0,40.5,52.0,14.37368958,6.0,-0.254557431,-0.254557431,-2.23098207,0.0,-4.663540266151471
0.85,0.0001331,1,2.724,1.07,-0.119,4.0,40.0,3,7.0,-0.698970004,0.204119983,0.2,1.6,-0.698970004,0.2,-1.397940009,0.04,6.903089987,20000.0,0.2,106.121,0.0,26.42752786,1.75,5.88,1.05e-07,0.125,-0.125,0.0,0.0,0.0,-0.393990542,13.21376393,0.0,226.0,52.0,40.5,53.0,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,-3.875821944525325
1.66,7.74e-05,1,2.724,1.07,-0.119,4.0,40.0,3,7.0,-3.0,1.204119983,0.001,16.0,-0.494850022,0.32,-1.397940009,0.04,6.903089987,20000.0,0.2,106.121,0.0,26.42752786,1.75,5.88,1.05e-07,0.125,-0.125,0.0,0.0,0.0,-0.393990542,13.21376393,0.0,0.0,40.5,52.0,53.0,6.0,-0.254557431,-0.254557431,-1.699066797,0.0,-4.111259039317107
0.139,0.0045,1,2.73,1.289,-0.084,4.0,40.0,3,7.0,-0.602059991,-0.124938737,0.25,0.75,2.903089987,800.0,-0.939360788,0.1234,2.709269961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.3467874862246565
