activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,XLogP,MaxEStateIndex.1,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,Complexity,Vmax_log
1,2.558,1.222,1.445,4.5,37.0,1,5.8,-1.0,-0.522878745,0.1,0.3,2.0,-0.985036712,0.1848,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0.0,0.0,-1.417962963,0.0,0.0,0.0,-1.0,4.483030858,11.51832974,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,-2.230982347,0.0,-4.494850021680094
3,2.24,1.285,0.17,9.0,60.0,3,6.0,-1.0,1.301029996,0.1,20.0,0.0,-1.961709797,0.01944,2.334453751,66500.0,0.2,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,0.0,40.5,49.7,21.6,6.0,-0.254557431,-0.254557431,-2.205048427,0.0,-2.378823718224965
1,2.42,1.49,-0.024,3.5,25.0,2,6.0,-3.0,2.0,0.001,100.0,1.0,-0.823908741,0.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.00436480540245
2,2.81,1.063,0.016,3.8,25.0,1,5.6,-2.301029996,0.0,0.005,1.0,-0.079588002,-2.0,0.01,4.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.946921556516581
1,2.2508,1.1436,0.825,4.0,55.0,3,7.0,-1.602059991,-0.22184875,0.025,0.6,3.301029996,-1.123957752,0.114,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.55766671,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-2.508638306165728
2,2.28,1.35,1.2,5.0,48.0,3,7.0,-1.065501549,-0.795880017,0.086,0.16,0.0,0.291812687,1.958,1.55554182,150000.0,1.0,1526.464,0.0,114.9064619,-8.243531947,37.20013474,0.793726068,0.761515214,-2.041621939,0.0,50.204495,0.0,-0.452875707,7.109797541,0.0,135.6,47.4,45.1,-21.4,10.5324452,-0.5050473,0.377497234,-2.508322462,2630.0,-3.109578981199086
1,2.0564,1.0232,0.916,3.6,37.0,3,7.0,-2.0,-0.301029996,0.01,0.5,-0.823908741,-2.744727495,0.0018,5.53529412,2450.0,1.0,401.632,32.10410811,34.35677988,4.25882859,22.37986135,0.0,0.25,-0.664233856,21.14301595,0.0,6.420821623,-0.63336035,26.05540717,17.35929324,0.0,40.5,883.0,22.16844777,6.0,-0.254557431,-0.254557431,-2.265412425,10.0,-3.892790030352132
1,2.277,1.35,0.975,5.7,41.0,3,7.0,-1.4,-0.175885214,0.064,0.914,0.339794001,-0.665811744,0.325,1.193820026,192.12,1.0,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,226.0,52.0,40.5,-1.7,5.99273862,-0.39829863,0.037337328,-2.178395123,227.0,-4.414539270491499
1,2.171,1.224,1.006,4.0,25.0,3,7.0,-2.301029996,-1.0,0.005,0.1,1.698970004,-2.573488739,0.00267,6.237543738,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,226.0,52.0,40.5,-1.6,5.99273862,-0.39829863,0.037337328,-2.133673373,0.0,-3.677780705266081
1,2.7828,1.1314,0.1837,3.6,37.0,3,6.2,-2.0,-0.096910013,0.01,0.8,2.698970004,-1.22184875,0.06,7.799340549,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,-1.4,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,1.3996737214810382
1,2.2178,0.9232,1.2,4.0,40.0,3,7.0,-1.698970004,-0.096910013,0.02,0.8,0.84509804,-2.092941176,0.0082,4.294091292,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.55767336,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-3.6556077263148894
1,2.923,1.094,-0.071,7.4,25.0,1,3.0,-2.0,-0.397940009,0.01,0.4,0.301029996,-1.698970004,0.02,6.884591475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.493494967595128
1,2.507,1.4,-0.04,4.0,40.0,2,6.8,-0.698970004,0.301029996,0.2,2.0,-0.920818754,-2.494850022,0.0032,5.602059991,651.94,1.0,616.499,57.74916817,22.77571198,15.88629314,12.41439833,4.23e-06,0.0,-0.898259858,12.15204021,12.61806435,23.98785231,-0.657364533,61.62800807,94.6048978,226.0,52.0,40.5,102.0,5.99273862,-0.39829863,0.037337328,0.0,1010.0,-4.1904402853647325
1,2.5138,1.363,0.459,4.5,36.0,1,7.0,-2.0,-0.045757491,0.01,0.9,2.292256071,-1.0,0.1,4.304490528,1000.0,1.0,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32e-07,0.598052721,-2.782531652,0.0,0.0,13.34455882,-0.477260862,20.13750113,12.65495579,226.0,52.0,40.5,63.3,5.99273862,-0.39829863,0.037337328,-2.441399163,10.0,-4.261219441515631
1,2.771,1.299,-0.014,3.6,25.0,3,7.0,-2.0,0.230448921,0.01,1.7,2.822037248,-2.879426069,0.00132,2.571997489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.5917600346881504
1,2.636,0.778,0.068,4.5,25.0,3,3.0,-1.301029996,-0.096910013,0.05,0.8,-0.096910013,-1.22184875,0.06,6.528273777,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-3.4078232426041333
1,2.2,1.3,0.45,7.4,22.0,3,2.0,-1.301029996,-0.698970004,0.05,0.2,-1.0,-2.0,0.01,4.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.2345795779691286
1,2.22,1.225,0.6622,4.0,35.0,3,6.4,-3.0,-0.096910013,0.001,0.8,1.698970004,-1.0,0.1,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-3.897566294318664
1,2.992,1.117,-0.09,3.0,40.0,3,2.0,-1.698970004,-0.22184875,0.02,0.6,2.568201724,-1.420216403,0.038,10.60205999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.940058111938045
2,2.095,1.35,0.5016,4.5,25.0,3,7.0,-2.0,0.0,0.01,1.0,0.0,-2.301029996,0.005,3.341830057,80000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-4.103473782510445
1,2.75,1.32,0.133,7.4,37.0,3,7.0,-3.0,0.477121255,0.001,3.0,-2.0,-0.455931956,0.35,4.431363764,192.12,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,211.0,-3.769551078621726
2,2.63,1.32,0.8838,5.4,25.0,3,4.0,-2.0,-0.15490196,0.01,0.7,0.0,-2.259637311,0.0055,6.124178055,282.47,0.2,282.468,32.10410811,0.0,2.25882859,16.26491488,3.066157801,0.331506779,-0.664233856,0.0,0.0,6.420821623,-0.48123039,12.84164325,12.15204021,226.0,52.0,64.4,6.5,5.99273862,-0.39829863,0.037337328,-1.987595192,0.0,-4.401209493236885
1,2.75,1.32,0.2288,4.0,45.0,3,7.0,-3.0,-0.096910013,0.001,0.8,3.0,-1.698970004,0.02,4.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.764471553092451
1,2.923,1.094,-0.071,7.4,25.0,2,3.0,-2.0,-0.397940009,0.01,0.4,0.301029996,-1.698970004,0.02,6.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.4107953666361226
1,2.7478,1.1676,-0.0154,6.0,25.0,3,6.0,0.602059991,2.0,4.0,100.0,0.113943352,-1.22184875,0.06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.481486060122113
1,2.667,1.177,-0.29,4.5,32.5,3,7.0,-1.0,-0.22184875,0.1,0.6,0.544068044,-1.101423996,0.0791728,5.730378469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.074172425375258
1,2.75,1.32,-0.2474,3.8,35.0,3,7.0,0.0,0.77815125,1.0,6.0,-0.301029996,-0.570651527,0.26875,6.0,360.31,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.966576244513051
1,1.9,0.91,0.52,6.0,30.0,3,7.0,-1.0,0.0,0.1,1.0,1.698970004,-1.312513311,0.40548,0.0,66463.0,0.2,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,226.0,52.0,40.5,21.6,5.99273862,-0.39829863,0.037337328,-2.205048427,0.0,-4.224753740259764
1,2.44,1.397,-0.024,4.0,45.0,2,6.0,-0.096910013,1.10720997,0.8,12.8,-0.096910013,-1.096910013,0.08,5.954242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.869666231504994
1,2.5956,1.2096,1.445,4.5,37.0,1,7.0,-0.698970004,0.0,0.2,1.0,2.0,-0.735934178,0.2056,3.096910013,70000.0,1.0,746.778,30.53782887,39.19013779,6.449143178,27.93580271,-6.18e-07,0.0,-4.31210034,6.076020107,0.78,0.0,-1.0,10.04648235,47.92618519,0.0,883.0,40.5,63.3,11.3319983,-0.744035145,0.211204803,0.0,247.0,-5.443697499232713
1,2.544,1.191,-1.358,4.0,40.0,3,6.0,-1.522878745,0.301029996,0.03,2.0,0.098970004,-1.281342787,0.2338,6.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-0.1040252676409354
1,2.75,1.32,0.83,4.0,25.0,3,7.0,-0.698970004,0.954242509,0.2,9.0,-0.698970004,-0.522878745,0.3,6.0,360.31,0.2,618.381,0.0,5.969305288,0.0,76.47869497,-1.38e-08,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-2.0,0.0,0.0,0.0,40.5,52.0,6.5,6.0,-0.254557431,-0.254557431,0.0,18.0,-4.289036881004725
1,2.2,0.73,0.83,4.5,25.0,2,6.0,-1.301029996,-0.15490196,0.05,0.7,1.0,2.301029996,200.0,3.860819956,30000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-4.235077015350112
2,2.667,1.177,-0.29,4.0,37.0,3,7.0,-0.346787486,0.176091259,0.45,1.5,0.0,-1.028754368,0.65804868,2.096910013,18000.0,1.0,72.063,0.0,0.0,2.960648148,1.52152648,3.204805418,0.833333333,-0.981481481,0.0,0.0,6.076020107,-0.478089149,6.076020107,12.65495579,226.0,52.0,40.5,0.3,5.99273862,-0.39829863,0.037337328,-1.63999937,55.0,-3.154901959985743
1,2.54,1.51,1.69,4.0,25.0,3,7.0,-3.0,-0.397940009,0.001,0.4,2.477121255,-1.0,0.1,2.818557758,1082.3,1.0,2061.98,114.8413539,31.59433243,2.62305801,64.27726903,4.539543187,0.056865504,-5.572337348,30.33183534,12.21848834,57.78739461,-0.496742377,6.9237372,35.89528683,226.0,52.0,40.5,-7.1,5.99273862,-0.39829863,0.037337328,-2.20398143,4830.0,-4.698970004336019
1,2.638,0.973,-0.006,3.6,25.0,3,7.0,1.0,2.113943352,10.0,130.0,0.103803721,-2.22184875,0.006,5.096910013,40000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-3.939302159646388
1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,-0.397940009,0.01,0.4,0.301029996,-1.698970004,0.02,12.43838411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.246672307794655
3,2.63,1.32,0.403,7.0,25.0,2,4.0,-3.0,0.301029996,0.001,2.0,0.0,-2.301029996,0.005,4.556302501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-1.6615435063953952
1,2.757,1.071,-0.05,4.0,37.0,3,7.0,-0.698970004,2.0,0.2,100.0,1.176091259,-4.581698709,2.62e-05,4.167498253,282.47,0.2,282.468,32.10410811,0.0,2.25882859,16.26491488,3.066157801,0.331506779,-0.664233856,0.0,0.0,6.420821623,-0.48123039,12.84164325,12.15204021,226.0,52.0,40.5,6.5,5.99273862,-0.39829863,0.037337328,-1.987595192,0.0,0.011655010724778
1,2.2508,1.1436,0.825,4.0,55.0,3,7.0,-1.602059991,-0.22184875,0.025,0.6,3.301029996,-1.123957752,0.114,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.5576705,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-2.744727494896694
2,2.582,1.09,-0.21,4.0,30.0,3,7.0,-1.301029996,-0.096910013,0.05,0.8,0.0,-1.187086643,0.065,7.806179974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.124707174628992
1,2.453,1.457,1.527,4.0,25.0,3,7.0,-2.301029996,-1.0,0.005,0.1,1.698970004,-2.728158393,0.00187,3.237543738,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,226.0,52.0,40.5,-1.6,5.99273862,-0.39829863,0.037337328,-2.133673373,0.0,-3.815308569182401
1,1.955,1.353,-0.012,4.0,45.0,2,1.0,-3.0,-0.346787486,0.001,0.45,-0.698970004,-3.522878745,0.0003,5.042378598,166.13,0.2,166.132,24.26546827,11.12690298,0.0,3.04193048,3.006149834,0.083333333,-1.063019652,0.0,0.166666667,0.0,-0.477639246,0.0,35.39237126,226.0,52.0,40.5,2.0,5.99273862,-0.39829863,0.037337328,-1.942097043,0.0,-4.205511953340831
2,2.632,0.781,-0.056,4.0,25.0,3,0.0,-0.886056648,0.602059991,0.13,4.0,0.0,-0.224987747,0.76,8.096910013,40000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,42.8,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-4.217527375833714
1,2.667,1.177,-0.29,7.4,32.5,3,7.0,-0.522878745,-0.522878745,0.3,0.3,0.544068044,-1.101423996,0.0791728,5.730378469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.504455662453552
1,2.44,1.397,-0.024,4.0,45.0,2,6.0,-1.0,0.204119983,0.1,1.6,1.0,-1.096910013,0.08,5.954242509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.935542010773082
1,2.55,0.7,0.0537,4.0,40.0,3,5.6,-1.096910013,0.079181246,0.08,1.2,0.84509804,-0.301029996,0.5,1.594436751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.653647025549361
1,2.75,1.32,0.0486,3.6,37.0,3,5.0,-3.0,0.301029996,0.001,2.0,3.0,-2.0,0.01,6.341830057,10000.0,0.2,106.121,0.0,26.42752786,1.75,5.88,1.05e-07,0.125,-0.125,0.0,0.0,0.0,-0.393990542,13.21376393,0.0,226.0,52.0,40.5,53.0,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,-3.1870866433571443
1,2.8696,1.1562,-0.215,5.0,25.0,3,7.0,-1.0,0.0,0.1,1.0,-1.698970004,-1.522878745,0.03,8.334453751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.830325565941193
1,2.744,1.09,0.057,4.0,35.0,1,7.0,-1.0,0.477121255,0.1,3.0,0.903089987,-0.698970004,0.2,5.795880017,200.0,0.2,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,0.0,40.5,52.0,-0.1,6.0,-0.254557431,-0.254557431,-1.241764757,0.0,-4.425968732272281
2,2.771,1.299,-0.0788,4.0,40.0,3,7.0,-1.698970004,-0.853871964,0.02,0.14,0.0,-1.397940009,0.04,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.481486060122113
1,2.413,1.027,0.347,4.0,40.0,3,7.0,-3.0,0.698970004,0.001,5.0,0.698970004,1.0,10.0,6.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.954677021213342
1,2.724,1.07,-0.119,4.0,40.0,3,7.0,-1.0,0.204119983,0.1,1.6,-0.698970004,-1.397940009,0.04,6.903089987,20000.0,0.2,106.121,0.0,26.42752786,1.75,5.88,1.05e-07,0.125,-0.125,0.0,0.0,0.0,-0.393990542,13.21376393,0.0,226.0,52.0,40.5,53.0,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,-3.875821944525325
1,2.5066,0.9788,1.2,4.5,25.0,2,6.0,-1.301029996,-0.15490196,0.05,0.7,1.0,2.301029996,200.0,3.860819956,30000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-4.205511953340831
1,2.44,1.397,-0.024,4.0,35.0,3,6.0,-3.0,1.77815125,0.001,60.0,0.0,-1.0,0.1,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.866461091629783
1,2.33,0.928,-0.012,4.0,45.0,3,7.0,-3.0,-0.346787486,0.001,0.45,-0.698970004,-3.522878745,0.0003,6.903089987,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.405607449624573
1,2.23,1.292,-0.14,7.4,37.0,3,6.0,-3.0,1.301029996,0.001,20.0,2.0,-1.698970004,0.02,6.341830057,500000.0,0.2,504.438,0.0,19.82064589,-2.126505832,12.85728736,1.955293032,0.062261474,-2.041300634,0.0,0.0,0.0,-0.393566515,0.0,0.0,62.0,52.0,40.5,-7.2,5.394814815,-0.397062581,0.054727625,-2.424394295,0.0,-4.436518914605589
1,2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.903089987,0.1,8.0,0.0,-1.698970004,0.02,4.586750101,150000.0,0.2,93.557,0.0,0.0,3.9375,9.007600566,0.0,0.0,0.0,6.076020107,4.909722222,6.544756406,-0.327052285,0.0,12.65495579,0.0,40.5,52.0,26.0,6.0,-0.254557431,-0.254557431,-1.606233206,0.0,-3.7969671129852895
2,2.55,1.15,0.3452,4.0,30.0,3,5.6,-1.0,0.217483944,0.1,1.65,0.0,-1.22184875,0.06,4.763132895,66500.0,0.2,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,226.0,52.0,45.1,21.6,5.99273862,-0.39829863,0.037337328,-2.205048427,0.0,-4.294992040666664
1,2.794,1.1756,-0.0095,4.0,33.2,3,6.0,0.812913357,1.832508913,6.5,68.0,-1.0,-1.698970004,0.02,4.988273495,60.1,0.2,60.1,0.0,0.0,1.194444444,2.92,1.974744871,0.597222222,0.597222222,0.0,9.805555556,13.08951281,-0.329216191,0.0,0.0,0.0,40.5,52.0,-2.0,6.0,-0.254557431,-0.254557431,-1.715708841,0.0,-3.642065152999546
1,2.55,0.7,-0.1382,3.5,35.0,3,5.4,-2.0,-0.920818754,0.01,0.12,1.698970004,-3.0,0.001,0.966657884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.442492798094342
1,2.306,1.424,-0.108,4.0,35.0,3,7.0,0.477121255,0.954242509,3.0,9.0,0.0,-0.522878745,0.3,4.431363764,360.31,1.0,360.312,0.0,0.0,0.0,257.9879062,-5.33e-09,0.0,-1.416666667,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,18.0,-3.159893905543242
1,2.75,1.32,0.2136,3.8,45.0,3,7.0,-1.698970004,-1.096910013,0.02,0.08,-0.602059991,-0.522878745,0.3,3.528273777,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.681936665037238
1,2.4544,1.1228,1.0185,4.0,50.0,3,7.0,0.301029996,1.698970004,2.0,50.0,-0.15490196,-1.602059991,0.025,8.788256777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.175223537524454
1,2.81,1.063,0.016,4.0,40.0,3,4.0,-1.301029996,-0.522878745,0.05,0.3,1.301029996,-0.779255588,0.1662434,9.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.402304814074488
1,2.24,1.285,0.17,4.5,45.0,3,6.0,-1.0,1.301029996,0.1,20.0,0.301029996,-1.961709797,0.01944,2.334453751,66500.0,0.2,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,0.0,40.5,52.0,21.6,6.0,-0.254557431,-0.254557431,-2.205048427,0.0,-4.260427655549908
1,2.54,1.51,1.69,4.0,60.0,3,7.0,-0.602059991,1.0,0.25,10.0,0.301029996,-3.374704785,0.0027082,3.903089987,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.995678626217358
1,2.753,1.183,-0.5,4.5,25.0,3,7.0,0.0,0.84509804,1.0,7.0,-0.397940009,0.681241237,4.8,7.140633725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.2335871528876
